,Tweet,User,createdTime,label
108,"['main', 'reason', 'flood', 'road', 'damag', 'road', 'coloni', 'develop', 'block', 'natur', 'flow', 'water', 'form', 'upland', 'area', 'problem', 'clearli', 'visibl', 'along', 'madeenaguda', 'gangaram-', 'provis', 'advanc', 'stormwat', 'line', 'point']",b'HydWatch',2020-09-27 17:11:29,water
109,"['aptli', 'said', 'photo', 'stori', 'good', 'work', 'sy', 'omar', 'someon', 'care', 'connect', 'road', 'storm', 'water', 'drain']",b'khaledshahbaaz',2020-09-27 16:51:10,water
110,"['half', 'citi', 'submerg', 'water', 'enjoy', 'perform', 'water', 'look', 'like', 'titan']",b'FurqoBacter',2020-09-27 16:26:19,water
111,"['alreadi', 'know', 'condit', 'road', 'releas', 'water', 'beeramguda', 'krishna', 'reddi', 'peta', 'road', 'tanker', 'made', 'wors', 'action']",b'chakri071',2020-09-27 15:52:29,water
112,"['pleas', 'add', 'mithilanagar', 'near', 'jillelaguda', 'also', 'one', 'jewel', 'past', '10', 'year', 'area', 'affect', 'amp', 'year', 'drainag', 'water', 'stagnat', 'last', '44', 'day', 'author', 'seen', 'could', 'visit', 'extraordinari', 'place']",b'AshishK0119',2020-09-27 15:51:02,water
113,"['ghmc', 'concentr', 'plantat', 'provid', 'basic', 'infrastructur', 'like', 'road', 'drainag', 'water', 'log', 'mosquito', 'fog', 'etc.']",b'VenumadhavRedd',2020-09-27 15:23:05,water
114,"['di', 'one', 'way', 'commut', 'balaji', 'nagar', 'meerpet', 'amp', 'janapriya', 'mahanagar', 'main', 'way', 'coloni', 'get', 'troubl', 'way', 'go', 'outside.sinc', 'one', 'week', 'drainag', 'water', 'flowing.pl', 'look', 'matter']",b'Imvijaybabber',2020-09-27 13:47:04,water
115,"['project', 'expans', 'exist', 'storm', 'water', 'drain', 'rajarajeswari', 'garden', 'railway', 'track', 'krishnanagar', 'coloni', 'locat', 'road', '7f', 'krishnanagar', 'coloni', 'mention', 'project', 'construct', '1/4']",b'major_va',2020-09-27 13:41:37,water
116,"['hope', 'provid', 'immedi', 'help', 'clear', 'water', 'log', 'need', 'avoid']",b'SrinivasBellam',2020-09-27 12:53:07,water
117,"['sincer', 'request', 'conduct', 'annual', 'india', 'water', 'sport', 'meet', 'see', 'condit', 'everi', 'year', 'atleast', 'earn', 'revenu', 'sport', 'say', 'sir', 'garu']",b'trsriniwas',2020-09-27 11:24:38,water
118,"['disappoint', 'see', 'inspir', 'govt', 'fund', 'tax', 'drive', 'road', 'street', 'light', 'road', 'fill', 'pothol', 'stagnant', 'water', 'kindli', 'someth', 'situat']",b'Purnima0613',2020-09-27 10:58:08,water
119,"['appreci', 'new', 'gener', 'folk', 'n', 'friend', 'protest', 'democrat', 'fr', 'rights..', 'dr', 'u', 'shud', 'jump', 'tht', 'water', 'n', 'leav', 'servic', 'u', 'r', 'wast', 'time/moneyn', 'burden', 'hyd']",b'VijayGopal_',2020-09-27 10:53:31,water
120,"['notic', 'water', 'militari', 'area', 'mehdipatnam', 'toward', 'residenti', 'area', 'nala', 'slab', 'broken', 'mani', 'place', 'request', 'restor', 'slab', 'nala', 'see', 'pictur']",b'HumaFat35165450',2020-09-27 10:45:19,water
121,"['token:5852', 'complaint', 'number', 'water', 'block', 'come', 'resid', 'hmwssb', 'offici', 'least', 'bother', 'look', 'grevienc', 'doorno.10-4-161/1/b', 'dharmapuri', 'coloni', 'saroornagar']",b'Satish008k',2020-09-27 09:39:10,water
122,"['token:5852', 'complaint', 'number', 'water', 'block', 'come', 'resid', 'ghmc', 'offici', 'least', 'bother', 'look', 'grevienc', 'doorno.10-4-161/1/b', 'dharmapuri', 'coloni', 'saroornagar']",b'Satish008k',2020-09-27 09:21:07,water
123,"['token:5852', 'complaint', 'number', 'water', 'block', 'come', 'resid', 'ghmc', 'offici', 'least', 'bother', 'look', 'grevienc', 'doorno.10-4-161/1/b', 'dharmapuri', 'coloni', 'saroornagar']",b'Satish008k',2020-09-27 09:20:26,water
124,"['hi', 'sir', 'dont', 'proper', 'drainag', 'road', 'water', 'flood', 'hous']",b'satyaknv2',2020-09-27 09:00:14,water
125,"['dear', 'sir', 'amp', 'madam', 'past', 'month', 'get', 'drink', 'water', 'suppli', 'order', 'water', 'tanker', 'go', 'water', 'can', 'thing', 'done', 'regularli', 'wish', 'start', 'drink']",b'anurag4549',2020-09-27 07:31:04,water
126,"['1', 'month', 'complet', 'manjeera', 'water', 'leak', 'main', 'road', 'chilka', 'nagar', 'x', 'road', 'one', 'month', 'solv', 'problem', 'manjeera', 'water', 'wast', 'go', 'main', 'road', 'solv', 'problem']",b'vijaykumar8125',2020-09-27 06:38:30,water
127,"['himayat', 'sagar..wat', 'plastic', 'bottl']",b'KRK_HYDERABAD',2020-09-27 06:23:55,water
128,"['sirimal', 'vihar', ""'s"", 'front', 'gate.thi', 'way', 'come', 'sirimal', 'vihar.for', '2', 'week', 'road', 'cut', 'strand', 'nobodi', 'know', 'dug', 'done', 'option', 'dirti', 'water', 'plz', 'resolv', '6', 'famili', 'strand']",b'NasehaSameen',2020-09-27 06:12:53,water
129,"['hi', 'sir', 'resid', 'gajularamaram', 'vokshith', 'enclav', 'scari', 'situat', 'watch', 'water', 'gush', 'hous', 'till', 'water', 'flood', 'suraram', 'lake', 'link', 'bourampet', 'bhahadurp', 'lake', 'flood', 'water', 'divert']",b'shaker956',2020-09-27 05:17:24,water
130,"['leakag', 'drainag', 'water', 'doodhbowli', 'maharajgunj', 'drainag', 'float', 'surround', 'area', 'spread', 'pochamma', 'templ', 'also', 'devote', 'r', 'face', 'inconveni', 'local', 'dweller', 'abl', 'walk', 'solv', 'issu', 'immedi']",b'Vishalbaradwaj1',2020-09-27 05:09:18,water
131,"['also', 'resid', 'vokshith', 'enclav', 'still', 'park', 'lot', 'mani', 'build', 'flood', 'water', 'water', 'come', 'industri', 'wast', 'drainag', 'need', 'support', 'ktr', 'sir']",b'LVMaruthiKumar1',2020-09-27 04:50:14,water
132,"['hi', 'sir', 'resid', 'gajularamaram', 'vokshith', 'enclav', 'scari', 'situat', 'watch', 'water', 'gush', 'hous', 'till', 'water', 'flood', 'suraram', 'lake', 'need', 'help', 'ktr', 'anna']",b'mahenderguggill',2020-09-27 04:02:04,water
133,"['35', 'famili', 'vacat', 'near', 'musi', 'bank', 'kishanbagh', 'alert', 'issu', 'water', 'reservior', 'reach', 'peak']",b'a18_news',2020-09-26 20:39:43,water
134,"['cloud', 'burst', 'amp', 'frequent', 'incess', 'rainfal', '10', 'cms/hr', 'expect', 'caus', 'water', 'logging/flood', 'anywher', 'amp', 'everywher', 'major', 'metropolitan', 'citi', 'kudosto', 'team', 'commit', 'serv', 'citizen', 'distress']",b'PuttaVishnuVR',2020-09-26 18:43:36,water
135,"['malkajgiri', 'mla', 'mynamp', 'hanumanth', 'anna', 'visit', 'water', 'flood', 'are', 'constitu', 'gave', 'assur', 'public', 'solv', 'problem', 'earli', 'possibl']",b'KUR_TRS',2020-09-26 18:37:18,water
136,"['find', 'difficult', 'drive', 'coloni', 'deep', 'water', 'even', 'small', 'rain', ""'s"", ""'s"", 'wrong', 'local', 'continu', 'request', 'better', 'sewag', 'facil', 'expect', 'justic', 'life']",b'urstrulyVenkata',2020-09-26 18:20:52,water
137,"['innov', 'council', 'activ', 'studi', 'design', 'good', 'stormwat', 'line', 'uparea', 'area', 'build', 'highspe', 'stormwat', 'discharg', 'drain', 'network', 'along', 'road', 'stop', 'water', 'stagnat', 'mani', 'area', '--']",b'HydWatch',2020-09-26 17:58:55,water
138,"['tonight', 'depend', 'receiv', 'upstream', 'area', 'flow', 'reservoir', 'likelihood', 'water', 'releas', 'gate', 'alert', 'secur', 'resid', 'near']",b'writetohussain',2020-09-26 17:55:45,water
139,"['innov', 'council', 'activ', 'studi', 'design', 'good', 'stormwat', 'line', 'uparea', 'area', 'build', 'highspe', 'stormwat', 'discharg', 'drain', 'network', 'along', 'road', 'stop', 'water', 'stagnat', 'mani', 'area', '--']",b'HydWatch',2020-09-26 17:55:41,water
140,"['plz', 'confirm', 'water', 'himayat', 'sagar', 'go', 'leav', 'riverso', 'peopl', 'shankernagar', 'chaderghat', 'moosanagar', 'etc', 'alert', 'whose', 'live', 'river', 'leav', 'hous']",b'SA214H',2020-09-26 15:29:51,water
0,"['hi', 'sir', 'need', 'submit', 'xerox', 'copi', 'aadhaar', 'copi', 'famili', 'member', 'xerox', 'copi', 'electr', 'bill', 'n', 'properti', 'tax', 'offici', 'visit', 'hous', 'registr']",b'GhouseK77080230',2020-10-05 11:32:04,electricity
1,"['guy', 'lost', 'basic', 'human', 'guy', 'even', 'look', 'mirror', 'everyday', 'powercut', 'kondapur', 'spoke', 'ae', '9440813168.', ""'s"", 'tell', '``', 'peopl', ""n't"", 'need', 'electr', 'weekend', 'dept', 'ca', ""n't"", 'suppli', ""''"", '.it', 'seem', 'alreadi', 'awar']",b'shaldar59',2020-10-03 06:47:55,electricity
2,"['sir', 'situat', 'broken', 'amp', '10', 'year', 'old', 'sewerag', 'lid', 'redhil', 'besid', 'haider', 'medic', 'centr', 'polit', 'leader', 'ghmc', 'least', 'bother', 'bad', 'road', 'old', 'mainhol', 'amp', '40yr', 'old', 'electr', 'pole', 'redhil', 'divis', 'nampal', 'constitu', 'plz', 'take', 'action']",b'abid11238504',2020-10-03 02:50:36,electricity
3,"['pleas', 'look', 'electr', 'pole', 'bunch', 'wire', 'green', 'creepari', 'night', 'time', 'cover', 'entir', 'light', 'need', 'catastroph', 'locat', 'matrusrinagar', 'sector', '1', 'plot', '395', 'near', 'joykid']",b'Praveen05433476',2020-10-02 12:13:19,electricity
4,"['hello', 'electr', 'meraj', 'coloni', 'toli', 'chowki', 'usc', '101441674', '.plzzz', 'look']",b'Areef78042562',2020-10-02 06:51:48,electricity
5,"['sir', 'situat', 'sewerag', 'line', 'redhil', 'besid', 'haider', 'medic', 'centr', 'polit', 'parti', 'leader', 'ghmc', 'least', 'bother', 'bad', 'road', 'old', 'mainhol', 'amp', '40', 'year', 'old', 'electr', 'pole', 'redhil', 'divis', 'nampal', 'constitu', 'cc']",b'abid11238504',2020-10-02 04:14:48,electricity
6,"['sir', '11days..', 'climeb', 'branch', 'engulf', 'entir', 'electr', 'pole..', 'day', 'caus', 'short', 'circuit..', 'therr', 'slow', 'respons', 'needd', 'immedi', 'actions..', 'ur', 'interefer', 'highli', 'requir']",b'DevdaGajanand',2020-10-01 04:35:03,electricity
7,"[""'s"", 'rain', 'heavi', 'kphb', 'road', 'number', '3', 'electr', 'poll', 'sparkl', 'continu', 'heavi', 'sound', 'resid', 'panic', '9010781791']",b'Aly68953293',2020-09-30 14:40:10,electricity
8,"['today', 'visit', 'me', 'coloni', 'chinna', 'rayuni', 'cheruvu', 'note', 'issu', 'regard', 'drain', 'amp', 'road', 'beautif', 'lake', 'requir', 'electr', 'pole']",b'ChintalaShanti',2020-09-30 10:06:47,electricity
9,"['day', '2', 'updat', 'electr', 'pole', 'submit', 'letter', 'ae', 'also']",b'SravanK1225',2020-09-30 05:14:34,electricity
10,"['urgent', 'letter', 'given', 'ae', 'sir', 'last', 'week', 'electr', 'pole', 'still', ""n't"", 'receiv', 'respons', 'pleas', 'help', 'us', ""'s"", 'raini', 'season', 'get', 'difficulti', 'walk/play', 'old', 'children', 'area']",b'SravanK1225',2020-09-29 13:40:05,electricity
11,"['nearli', '265', 'hous', 'electr', 'disconnect', 'everymonth', 'senthan', 'green', 'park', 'ameenpur', 'municip', 'hyderabad', 'kindli', 'pitch', 'take', 'action']",b'Prasadbonka',2020-09-29 09:10:45,electricity
12,"['sir', 'suffer', 'electr', 'suppli', 'sinc', 'morn', '4', 'kid', 'onlin', 'class', 'rais', 'complaint', '100', 'call', 'asmanghd', 'elementari', 'dept', 'say', 'rectifi', 'one', 'attend', 'cid', '20200007100630', 'call', 'ghmc']",b'MayurBudha',2020-09-29 03:34:32,electricity
13,"['watch', 'pain', 'ladi', 'flood', 'effect', 'coloni', 'ghmc', 'gaddiannaram', 'divis', 'local', 'author', 'amp', 'public', 'repres', 'complet', 'fail', 'provid', 'basic', 'need', 'like', 'drink', 'water', 'amp', 'electr']",b'baddamprem',2020-09-28 16:26:55,electricity
0,"['power', 'cut', 'vital', 'rao', 'nagar', 'hitec', 'citi', 'usc', '100408484', 'eta', 'restor']",b'VRGTech',2020-10-05 11:37:39,electricity
1,"['1', 'hour', 'still', 'power']",b'crazy_gyani',2020-10-05 11:10:13,electricity
2,"['power', 'kondapur', 'raghavendra', 'coloni', 'usc', '110205401', 'eta', 'restor']",b'Chittaranjan',2020-10-05 11:02:37,electricity
3,"['updat', 'yet', 'still', 'power', 'cut', 'area']",b'jyokumar4u',2020-10-05 10:59:09,electricity
4,"['power', 'cut', 'long', 'time', 'check', 'pleas']",b'vikram193',2020-10-05 10:47:10,electricity
5,"['power', 'sinc', 'last', '2', 'hour', 'uniqu', 'servic', 'number', '111537235']",b'AshuMohanty02',2020-10-05 10:37:28,electricity
6,"['lost', 'power', 'kondapur', '8th', 'battalion', 'dont', 'power', 'usc', '109424484']",b'NagubandiSri',2020-10-05 10:34:36,electricity
7,"['power', 'power', 'gacchibowli', 'area', 'plz', 'restor', 'soon']",b'SnehaMayra',2020-10-05 10:26:59,electricity
8,"['power', 'hudacoloni', 'chandanagar.pl', 'let', 'us', 'know', 'power', 'get', 'restor']",b'Srivats56293381',2020-10-05 10:23:14,electricity
9,"['power', 'dont', 'understand', 'one', 'consid', 'issu', 'rais', 'n', 'number', 'ticket', 'call', 'email', 'still', 'even', '1', '%', 'improv', 'pleas', 'dont', 'text', 'foc', 'contact', 'number', 'alreadi', 'contact', 'n', 'number', 'time', 'pl', 'end', 'look', 'tq']",b'vishwanathladdu',2020-10-05 10:21:44,electricity
10,"['power', 'mettuguda', 'issu', 'resolv', 'foc', 'answer', 'phone', 'usc', 'cell']",b'crazy_gyani',2020-10-05 10:19:20,electricity
11,"['power', 'cut', 'area', 'sinc', '2', 'hr', 'pleas', 'updat']",b'jyokumar4u',2020-10-05 10:12:44,electricity
12,"['power', 'huda', 'coloni', 'chandanagar', 'area', 'servic', '12005', '01741.', 'mob', '9848381843']",b'bobbysden',2020-10-05 10:02:32,electricity
13,"['usc', '102662595', 'budvel', 'behind', 'rjnr', 'bu', 'depot', 'power', 'shutdown', '45', 'min']",b'IngleVarun',2020-10-05 09:59:44,electricity
14,"['lost', 'power', 'prashanth', 'hill']",b'dkchaitanyk',2020-10-05 09:54:15,electricity
15,"['sir', 'power', 'huda', 'coloni', 'chandanagar', 'past', '30', 'minut', 'pleas', 'restor', 'asap', 'usc', '102178590']",b'Sidhart68069074',2020-10-05 09:41:32,electricity
16,"['unnecessari', 'power', 'cut', 'kotur', 'villag', 'shadngr']",b'ibrahimkhanTRS2',2020-10-05 09:35:31,electricity
17,"['still', 'issu', ""n't"", 'fix', ""'s"", 'respons', 'mention', 'number', 'power', 'cut', 'frequent']",b'Emmanuel_Ross_',2020-10-05 09:30:23,electricity
18,"[""n't"", 'power', 'sinc', 'two', 'hour', '110341536']",b'ManojKu49243561',2020-10-05 09:30:20,electricity
19,"['hello', 'everyday', 'area', 'power', 'get', 'cut', 'twice', 'concern', 'peopl', ""n't"", 'respond', '9490619734.', 'could', 'pleas', 'fix', 'old', 'peopl', 'reli', 'oxygen', 'apart', 'work']",b'Emmanuel_Ross_',2020-10-05 09:27:37,electricity
20,"['power', 'whitefield', 'area', 'sinc', 'morn', 'abl', 'work']",b'TambakheRohit',2020-10-05 08:56:19,electricity
21,"['power', 'cut', 'pleas', 'restor', 'hope', 'bit', 'still', 'usc', '108428750']",b'rajbagayatkar',2020-10-05 08:36:52,electricity
22,"['team', 'updat', 'still', 'power', 'cut', 'sri', 'ram', 'nagar', 'coloni', 'puppalguda', 'manikonda', 'hyderabad', 'telangana', '500089.', 'pleas', 'updat']",b'kiranmadari',2020-10-05 08:33:36,electricity
23,"['hi', 'lineman', 'said', '30', 'minut', 'ago', 'done', 'turn', 'power', 'back', 'still', 'power', 'pleas', 'look', 'asap']",b'theja08',2020-10-05 08:11:40,electricity
24,"['power', 'cut', 'sinc', 'one', 'hour', 'janachaitanya', 'coloni', 'phase', '2', 'upparp', 'usc', '110986919.', 'foc', 'say', 'take', 'least', '3', 'hour', 'mani', 'issu', 'area', 'pleas', 'look', 'asap']",b'theja08',2020-10-05 07:42:41,electricity
25,"['power', '12', 'pm', 'get', 'usc', 'no:101503097']",b'Nagajyo98920508',2020-10-05 07:41:16,electricity
26,"['could', 'help', 'take', 'action', ""n't"", 'perman', 'solut', 'overload/fus', 'issu', 'everi', 'day', 'frequent', 'power', 'damag', 'costli', 'home', 'applianc']",b'getwasey',2020-10-05 07:38:13,electricity
27,"['power', 'attapur', 'usc', '100832317', 'mobil', '9533947284']",b'Harishkt2606',2020-10-05 07:25:48,electricity
28,"['power', 'cut', 'tejaswi', 'nagar', 'coloni', 'attapur', 'usc', '100830286', 'restor', 'plz', 'look', 'work', 'home..']",b'Manoj_Jashti',2020-10-05 07:23:52,electricity
29,"['dear', 'power', 'cut', 'kondapur', 'jagruthi', 'coloni', 'area', 'could', 'pleas', 'look']",b'vikram193',2020-10-05 07:07:10,electricity
30,"['eta', 'power', 'restor', 'kondapur', '8th', 'battalion', 'dont', 'power', 'usc', '109424484']",b'NagubandiSri',2020-10-05 07:03:35,electricity
31,"['dear', 'team', 'power', 'suppli', 'stop', 'usc', '102033932']",b'ravinderk2601',2020-10-05 06:02:50,electricity
32,"['electr', 'last', 'one', 'hour', 'prasanth', 'hill', 'usc', '109673967.when', 'power']",b'NANI99920',2020-10-05 06:00:58,electricity
33,"['time', 'expect', 'power', 'back']",b'VennaSindhu',2020-10-05 05:42:28,electricity
34,"['dear', 'team', 'power', 'back', 'thank']",b'PrakNayak',2020-10-05 05:27:29,electricity
35,"['dear', 'team', 'could', 'pleas', 'provid', 'updat', 'power', 'cut', 'kiran', 'talki', 'feeder', 'area', 'time', 'back']",b'PrakNayak',2020-10-05 05:21:06,electricity
36,"['power', 'gautami', 'enclav', 'kondapur', 'kindli', 'let', 'us', 'know', 'power', 'resum']",b'dbbhattacharya4',2020-10-05 05:19:33,electricity
37,"['hello', 'admin', ""'s"", 'powercut', 'janapriya', 'utopia', 'attapur', 'region', 'almost', 'hour', 'power', 'restor']",b'sagarsajeev7',2020-10-05 05:05:09,electricity
38,"['power', 'janapriya', 'utopia', 'attapur', 'area', '9.30', '...', 'idea', 'resum']",b'pulls',2020-10-05 05:01:58,electricity
39,"['power', 'cut', '50', 'min', 'usc', '107554924', 'pl', 'check']",b'Shakeel77489534',2020-10-05 04:33:36,electricity
40,"['power', 'janapriya', 'utopia', 'apt', 'attapur', 'restor']",b'chatstwts',2020-10-05 04:26:09,electricity
41,"['frequent', 'power', 'cut', 'everyday', ""'s"", 'difficult', 'work', 'home', 'mahabubnagar', 'move', 'citi', 'even', 'state', 'keep', 'happen']",b'sunnywilson93',2020-10-05 03:52:07,electricity
42,"['hi', 'power', 'one', 'half', 'hour', 'pleas', 'look', 'asap', 'time', 'login', 'fyi', 'usc', '101563838', 'tq']",b'vishwanathladdu',2020-10-05 01:24:40,electricity
43,"['power', 'mn', 'reddi', 'nagar', 'pleas', 'look', 'usc', '108106026']",b'dheeraj95625907',2020-10-05 00:31:36,electricity
44,"['power', 'vasavi', 'layout', 'pragathinagar', 'hyderabad', 'area', 'usc', '112789842']",b'Democraticbhim',2020-10-04 21:26:07,electricity
45,"['entir', 'pragathinagar', 'qutbullapur', 'mandal', 'pincod', '500090', '..right', 'also', 'power', 'cut', '..', 'per', 'twitter', 'rule', 'regul', 'share', 'person', 'data', 'phone', 'number', 'lest', 'account', 'suspend', '..']",b'rocky5858q1',2020-10-04 21:20:12,electricity
46,"['power', 'outag', '.have', 'work', 'home.pleas', 'check', 'usc-101046217']",b'poojasa51491248',2020-10-04 20:16:38,electricity
47,"['usc:112109199', 'power', 'mid', 'night']",b'vijayVaragani',2020-10-04 20:14:53,electricity
48,"['power', 'sinc', '40', 'minut', 'surya', 'nagar', 'coloni', 'old', 'alwal', 'pleas', 'check']",b'AarthiSadras',2020-10-04 18:50:11,electricity
49,"['team', 'power', 'gowliguda', 'chaman', 'usc', '108122015.', 'pleas', 'check']",b'vivek3837',2020-10-04 18:26:11,electricity
50,"['dear', 'power', 'cut', 'area', 'pleas', 'look', 'issu', 'resolv', 'gowliguda', 'central']",b'MrDP44',2020-10-04 18:24:48,electricity
51,"['power', 'cut', 'pragathinagar', '500090', '..whi', 'last', '2', 'day', '8', 'hour', 'cut', 'per', 'day', 'name', 'mainten', '..']",b'rocky5858q1',2020-10-04 17:57:34,electricity
52,"['power', 'loss', 'pragathi', 'nagar', 'gain', 'take', 'power', 'peopl', 'sleep']",b'Dh21Aniru',2020-10-04 17:54:37,electricity
53,"['power', 'area', 'sinc', 'long', 'time', 'usc', '100316232']",b'SagarMadarapu',2020-10-04 17:31:45,electricity
54,"['power', 'cut', 'bhoiguda', 'mekhalmandi', 'secunderabad']",b'AkhilVenkat007',2020-10-04 17:11:18,electricity
55,"['power', 'cut', 'usc', '110167786', 'plot', '986', 'pragathi', 'nagar', 'opp', 'jntuc', 'kukatp']",b'SidVatsavayi',2020-10-04 17:03:17,electricity
56,"['power', 'karwan', 'jafferguda', 'hno:13-6-462/1/28', 'pl', 'resolv', 'asap']",b'Sruthichoclate',2020-10-04 16:27:44,electricity
57,"['phase', 'power', 'cut', 'sinc', '1', 'hr', 'gowlidoddi', 'karachi', 'bakeri', 'area', 'kindli', 'look', 'ph', '9681560975']",b'iamshubham94',2020-10-04 16:13:12,electricity
58,"['power', 'cut', 'morn', 'even', 'routin', 'everi', 'tuesday', 'mallampet', 'usc', '109004008']",b'rajashekar11111',2020-10-04 15:31:51,electricity
59,"['power', 'cut', 'sinc', 'last', '1', 'hr']",b'sagar_manepally',2020-10-04 15:01:07,electricity
60,"['thank', 'power', 'restor']",b'IndianW54927419',2020-10-04 14:41:17,electricity
61,"['sir', 'power', 'home', 'h', '8-3-1/le/25', 'lakshmi', 'enclav', 'viratnagar', 'karmanghat', 'servic', '242200274..', '30', 'mnt', '...', 'ph', '9392485440', 'pl', 'need', 'immedi']",b'IndianW54927419',2020-10-04 14:22:12,electricity
62,"['uscno-', '101455423', 'nine', 'hour', 'power', 'cut', 'power', 'gone', 'play', 'us', 'kind', 'servic', 'offer', 'consum']",b'Shiva91999',2020-10-04 13:03:05,electricity
63,"['request', 'concern', 'author', 'look', 'grave', 'issu', 'power', 'cut', 'caus', 'menac', 'resid', 'peopl', 'frustrat', 'seriou', 'issu']",b'vikash_mumbai',2020-10-04 11:53:03,electricity
